"","Revenue.AUD.","cluster"
"43504",134.51,3
"43505",308.73,1
"43506",31.05,3
"43507",180.91,1
"43508",72.68,3
"43509",163.6,3
"43510",200,1
"43511",261.82,1
"43512",145.41,3
"43513",62.68,3
"43514",172.67,3
"43515",54.55,3
"43516",168.08,3
"43517",26.54,3
"43518",75,3
"43519",59.03,3
"43520",190.91,1
"43521",54.5,3
"43522",81.77,3
"43523",42.74,3
"43524",70,3
"43525",254.55,1
"43526",127.27,3
"43527",90.86,3
"43528",135.45,3
"43529",26.51,3
"43530",26.51,3
"43531",39.19,3
"43532",197.6,1
"43533",117,3
"43534",44.05,3
"43535",54.5,3
"43536",154.49,3
"43537",35.63,3
"43538",24.69,3
"43539",90.86,3
"43540",209,1
"43541",26.51,3
"43542",173.52,3
"43543",80.4,3
"43544",290.84,1
"43545",151.36,3
"43546",49.09,3
"43547",129.33,3
"43548",72.69,3
"43549",126.36,3
"43550",60.19,3
"43551",72.68,3
"43552",81.77,3
"43553",135.45,3
"43554",81.77,3
"43555",0,3
"43556",0,3
"43557",109.05,3
"43558",80.89,3
"43559",59.09,3
"43560",88.55,3
"43561",429.46,1
"43562",416.68,1
"43563",154.47,3
"43564",97.62,3
"43565",110.82,3
"43566",65.36,3
"43567",181.77,1
"43568",118.18,3
"43569",197.31,1
"43570",548.79,2
"43571",0,3
"43572",58.14,3
"43573",235.59,1
"43574",305.56,1
"43575",20.51,3
"43576",236.21,1
"43577",81.77,3
"43578",163.59,3
"43579",131.82,3
"43580",72.68,3
"43581",200,1
"43582",325.36,1
"43583",254.49,1
"43584",106.3,3
"43585",101.32,3
"43586",127.18,3
"43587",61.36,3
"43588",225.52,1
"43589",76.32,3
"43590",190.27,1
"43591",81.8,3
"43592",160.41,3
"43593",231.73,1
"43594",135.45,3
"43595",35.42,3
"43596",108.18,3
"43597",70.83,3
"43598",130,3
"43599",321.99,1
"43600",55.88,3
"43601",145.41,3
"43602",189.89,1
"43603",54.5,3
"43604",118.14,3
"43605",86.32,3
"43606",35.61,3
"43607",438.54,1
"43608",131.76,3
"43609",406.82,1
"43610",114.03,3
"43611",117.27,3
"43612",87.92,3
"43613",59.07,3
"43614",81.72,3
"43615",90.86,3
"43616",153.77,3
"43617",171.82,3
"43618",202.45,1
"43619",142.51,3
"43620",147.72,3
"43621",72.25,3
"43622",204.5,1
"43623",122.62,3
"43624",208.96,1
"43625",163.54,3
"43626",12.87,3
"43627",40.19,3
"43628",59.07,3
"43629",125.41,3
"43630",46.78,3
"43631",94.51,3
"43632",23.78,3
"43633",130.09,3
"43634",171.82,3
"43635",63.63,3
"43636",124.73,3
"43637",192.74,1
"43638",534.54,2
"43639",167.96,3
"43640",109.05,3
"43641",81.77,3
"43642",131.77,3
"43643",90.86,3
"43644",81.81,3
"43645",176.03,3
"43646",109.09,3
"43647",152.65,3
"43648",17.24,3
"43649",181.68,1
"43650",109.09,3
"43651",136.28,3
"43652",74.94,3
"43653",126.36,3
"43654",292.51,1
"43655",97.27,3
"43656",118.09,3
"43657",127.27,3
"43658",99.86,3
"43659",109.09,3
"43660",0,3
"43661",254.41,1
"43662",91.59,3
"43663",56.36,3
"43664",172.68,3
"43665",163.54,3
"43666",0,3
"43667",81.77,3
"43668",345.46,1
"43669",184.68,1
"43670",82.68,3
"43671",199.9,1
"43672",244.55,1
"43673",90.86,3
"43674",515.09,1
"43675",174.09,3
"43676",103.6,3
"43677",42.46,3
"43678",284.77,1
"43679",54.5,3
"43680",31.05,3
"43681",50.87,3
"43682",74.86,3
"43683",0,3
"43684",79.98,3
"43685",24.05,3
"43686",281.72,1
"43687",77.68,3
"43688",249.17,1
"43689",42.88,3
"43690",59.05,3
"43691",54.5,3
"43692",90.91,3
"43693",99.14,3
"43694",90.82,3
"43695",149.98,3
"43696",186.27,1
"43697",136.36,3
"43698",122.54,3
"43699",130.87,3
"43700",222.68,1
"43701",54.54,3
"43702",104.41,3
"43703",181.81,1
"43704",452.72,1
"43705",73.36,3
"43706",70.54,3
"43707",291.72,1
"43708",327.27,1
"43709",99.91,3
"43710",92.64,3
"43711",63.63,3
"43712",127.23,3
"43713",122.66,3
"43714",118.16,3
"43715",118.09,3
"43716",81.77,3
"43717",362.73,1
"43718",71.82,3
"43719",109.05,3
"43720",136.27,3
"43721",198.18,1
"43722",76.5,3
"43723",588.27,2
"43724",125.45,3
"43725",99.19,3
"43726",135.45,3
"43727",56.3,3
"43728",63.59,3
"43729",63.26,3
"43730",312.69,1
"43731",200,1
"43732",504.34,1
"43733",53.64,3
"43734",174.39,3
"43735",0,3
"43736",130.32,3
"43737",163.55,3
"43738",90.8,3
"43739",142.71,3
"43740",238.55,1
"43741",325.46,1
"43742",99.02,3
"43743",90.86,3
"43744",181.75,1
"43745",86.35,3
"43746",90.85,3
"43747",30.87,3
"43748",61.82,3
"43749",26.05,3
"43750",63.59,3
"43751",177.18,1
"43752",259.04,1
"43753",229.82,1
"43754",63.59,3
"43755",0,3
"43756",126.28,3
"43757",163.54,3
"43758",87.17,3
"43759",89.68,3
"43760",63.59,3
"43761",145.41,3
"43762",171.82,3
"43763",75.46,3
"43764",75.24,3
"43765",160.72,3
"43766",45.45,3
"43767",172.68,3
"43768",77.19,3
"43769",138.36,3
"43770",109.08,3
"43771",209.04,1
"43772",54.5,3
"43773",84.87,3
"43774",70.31,3
"43775",154.44,3
"43776",154.51,3
"43777",103.61,3
"43778",179.87,1
"43779",66.8,3
"43780",113.55,3
"43781",125.46,3
"43782",217.91,1
"43783",81.77,3
"43784",118.14,3
"43785",149.95,3
"43786",100.59,3
"43787",222.68,1
"43788",181.76,1
"43789",172.72,3
"43790",163.64,3
"43791",63.59,3
"43792",59,3
"43793",49.91,3
"43794",134.27,3
"43795",90.81,3
"43796",90,3
"43797",36.77,3
"43798",116.32,3
"43799",58,3
"43800",90.89,3
"43801",59,3
"43802",159,3
"43803",54.5,3
"43804",63.64,3
"43805",41.99,3
"43806",201.64,1
"43807",33.83,3
"43808",139.96,3
"43809",61.04,3
"43810",68.54,3
"43811",40.17,3
"43812",109.02,3
"43813",81.18,3
"43814",218.16,1
"43815",204.35,1
"43816",61.78,3
"43817",113.63,3
"43818",109.09,3
"43819",158.16,3
"43820",218.41,1
"43821",54.5,3
"43822",95.36,3
"43823",154.41,3
"43824",159.05,3
"43825",134.27,3
"43826",195.32,1
"43827",61.78,3
"43828",65.85,3
"43829",123.6,3
"43830",197.98,1
"43831",160.64,3
"43832",63.64,3
"43833",162.41,3
"43834",282.38,1
"43835",144.55,3
"43836",181.75,1
"43837",69.18,3
"43838",163.59,3
"43839",207.42,1
"43840",71.82,3
"43841",204.55,1
"43842",489.55,1
"43843",101.82,3
"43844",17.42,3
"43845",125.45,3
"43846",91.92,3
"43847",136.36,3
"43848",59.09,3
"43849",136.32,3
"43850",258.13,1
"43851",130.9,3
"43852",54.55,3
"43853",154.55,3
"43854",63.55,3
"43855",250.67,1
"43856",72.69,3
"43857",65.42,3
"43858",190.86,1
"43859",136.3,3
"43860",63.59,3
"43861",380.56,1
"43862",63.59,3
"43863",97.26,3
"43864",72.66,3
"43865",81.77,3
"43866",154.55,3
"43867",103.57,3
"43868",307.22,1
"43869",127.22,3
"43870",127.27,3
"43871",42.2,3
"43872",99,3
"43873",212.61,1
"43874",94.5,3
"43875",127.27,3
"43876",109.09,3
"43877",223.56,1
"43878",181.73,1
"43879",0,3
"43880",64.51,3
"43881",290.18,1
"43882",333.91,1
"43883",95.45,3
"43884",86.32,3
"43885",180.86,1
"43886",229.01,1
"43887",154.5,3
"43888",72.68,3
"43889",203.41,1
"43890",145.28,3
"43891",68.18,3
"43892",59.05,3
"43893",167.24,3
"43894",77.18,3
"43895",12.92,3
"43896",77.23,3
"43897",90.91,3
"43898",63.96,3
"43899",63.64,3
"43900",86.32,3
"43901",149.5,3
"43902",371.81,1
"43903",226.27,1
"43904",100,3
"43905",40.14,3
"43906",299.09,1
"43907",81.77,3
"43908",54.5,3
"43909",40.17,3
"43910",63.59,3
"43911",81.8,3
"43912",59.05,3
"43913",190.82,1
"43914",185.38,1
"43915",70.45,3
"43916",109.05,3
"43917",690.82,2
"43918",49.95,3
"43919",35.6,3
"43920",34.55,3
"43921",90.91,3
"43922",115.91,3
"43923",86.35,3
"43924",76.94,3
"43925",179.09,1
"43926",62.73,3
"43927",122.23,3
"43928",95.45,3
"43929",326.26,1
"43930",113.18,3
"43931",116.95,3
"43932",139.5,3
"43933",129.46,3
"43934",35.42,3
"43935",93.82,3
"43936",162.62,3
"43937",72.7,3
"43938",81.77,3
"43939",72.68,3
"43940",63.59,3
"43941",44.69,3
"43942",26.54,3
"43943",154.5,3
"43944",58.15,3
"43945",213.59,1
"43946",86.27,3
"43947",118.18,3
"43948",127.23,3
"43949",145.41,3
"43950",107.13,3
"43951",58.15,3
"43952",91.98,3
"43953",422.5,1
"43954",118.18,3
"43955",65.42,3
"43956",127.23,3
"43957",54.5,3
"43958",127.27,3
"43959",40.17,3
"43960",701.14,2
"43961",26.51,3
"43962",50.87,3
"43963",281.68,1
"43964",72.68,3
"43965",26.51,3
"43966",63.51,3
"43967",59.55,3
"43968",21.51,3
"43969",68.14,3
"43970",108.28,3
"43971",35.6,3
"43972",104.49,3
"43973",202.86,1
"43974",90,3
"43975",109,3
"43976",79.96,3
"43977",99.53,3
"43978",70,3
"43979",70.85,3
"43980",50.87,3
"43981",131.73,3
"43982",90.86,3
"43983",79.92,3
"43984",44.47,3
"43985",145.45,3
"43986",422.51,1
"43987",145.36,3
"43988",145.36,3
"43989",62.73,3
"43990",63.63,3
"43991",319.33,1
"43992",70.83,3
"43993",135.38,3
"43994",264.19,1
"43995",240.86,1
"43996",187.27,1
"43997",54.5,3
"43998",49.91,3
"43999",69.48,3
"44000",204.09,1
"44001",208.97,1
"44002",90.86,3
"44003",62.68,3
"44004",154.5,3
"44005",90.91,3
"44006",245.31,1
"44007",180.86,1
"44008",272.58,1
"44009",86.31,3
"44010",517.14,1
"44011",77.27,3
"44012",113.59,3
"44013",471.1,1
"44014",191.82,1
"44015",109.09,3
"44016",50.91,3
"44017",168.04,3
"44018",81.77,3
"44019",317.27,1
"44020",109.05,3
"44021",526.27,2
"44022",72.68,3
"44023",158.97,3
"44024",131.35,3
"44025",26.51,3
"44026",90.89,3
"44027",205.85,1
"44028",99.09,3
"44029",217.68,1
"44030",47.71,3
"44031",106.51,3
"44032",163.59,3
"44033",39.92,3
"44034",0,3
"44035",218.16,1
"44036",99.95,3
"44037",308.18,1
"44038",109.09,3
"44039",50,3
"44040",77.21,3
"44041",263.54,1
"44042",35.6,3
"44043",353.54,1
"44044",136.36,3
"44045",109.09,3
"44046",117.27,3
"44047",190.82,1
"44048",127.2,3
"44049",50,3
"44050",54.55,3
"44051",234.27,1
"44052",49.05,3
"44053",150.87,3
"44054",54.27,3
"44055",44.51,3
"44056",118.05,3
"44057",72.69,3
"44058",125.41,3
"44059",168.13,3
"44060",90.91,3
"44061",90.86,3
"44062",59.02,3
"44063",72.68,3
"44064",72.64,3
"44065",231.77,1
"44066",104.45,3
"44067",66.27,3
"44068",273.14,1
"44069",273.14,1
"44070",50,3
"44071",59.05,3
"44072",54.54,3
"44073",139.95,3
"44074",141.96,3
"44075",72.64,3
"44076",72.68,3
"44077",81.77,3
"44078",43.83,3
"44079",251.87,1
"44080",56.32,3
"44081",68.15,3
"44082",204.39,1
"44083",181.72,1
"44084",61.82,3
"44085",72.73,3
"44086",185.38,1
"44087",90.8,3
"44088",176.09,3
"44089",109.09,3
"44090",158.29,3
"44091",109.09,3
"44092",54.5,3
"44093",49.95,3
"44094",0,3
"44095",35.6,3
"44096",138.11,3
"44097",109.05,3
"44098",831.82,2
"44099",0,3
"44100",81.77,3
"44101",253.64,1
"44102",145.45,3
"44103",178.18,1
"44104",35.64,3
"44105",179.96,1
"44106",127.22,3
"44107",44.72,3
"44108",59.06,3
"44109",41.73,3
"44110",78.17,3
"44111",113.6,3
"44112",26.55,3
"44113",99.95,3
"44114",72.7,3
"44115",127.18,3
"44116",37.46,3
"44117",89.98,3
"44118",63.59,3
"44119",131.82,3
"44120",254.55,1
"44121",59.02,3
"44122",160.89,3
"44123",236.22,1
"44124",73.64,3
"44125",204.45,1
"44126",181.76,1
"44127",160,3
"44128",83.29,3
"44129",31.08,3
"44130",54.5,3
"44131",224.46,1
"44132",99.95,3
"44133",149.95,3
"44134",151.17,3
"44135",109.09,3
"44136",0,3
"44137",168.16,3
"44138",54.5,3
"44139",103.55,3
"44140",113.54,3
"44141",77.18,3
"44142",90.82,3
"44143",50.91,3
"44144",152.73,3
"44145",0,3
"44146",31.82,3
"44147",63.64,3
"44148",158.15,3
"44149",35.61,3
"44150",171.82,3
"44151",81.81,3
"44152",72.68,3
"44153",181.82,1
"44154",100,3
"44155",254.44,1
"44156",163.62,3
"44157",28.33,3
"44158",138.11,3
"44159",65.42,3
"44160",345.14,1
"44161",74.49,3
"44162",175.35,3
"44163",81.73,3
"44164",95.41,3
"44165",58,3
"44166",135.9,3
"44167",79.08,3
"44168",69.09,3
"44169",108.18,3
"44170",81.78,3
"44171",131.71,3
"44172",72.68,3
"44173",0.14,3
"44174",109.08,3
"44175",203.64,1
"44176",24.84,3
"44177",158.55,3
"44178",63.59,3
"44179",127.26,3
"44180",76.32,3
"44181",12.87,3
"44182",42.88,3
"44183",81.69,3
"44184",109,3
"44185",259,1
"44186",181.82,1
"44187",118.17,3
"44188",63.59,3
"44189",204.54,1
"44190",63.59,3
"44191",81.82,3
"44192",127.27,3
"44193",720.67,2
"44194",59.07,3
"44195",62.73,3
"44196",103.62,3
"44197",72.68,3
"44198",63.59,3
"44199",63.63,3
"44200",90.9,3
"44201",21.96,3
"44202",286.36,1
"44203",59,3
"44204",90.86,3
"44205",189.5,1
"44206",171.82,3
"44207",49.95,3
"44208",163.5,3
"44209",88.18,3
"44210",90.91,3
"44211",72.64,3
"44212",150.36,3
"44213",105.41,3
"44214",146.05,3
"44215",357.67,1
"44216",289.37,1
"44217",135.01,3
"44218",289.51,1
"44219",145.37,3
"44220",69.82,3
"44221",90.82,3
"44222",54.36,3
"44223",144.55,3
"44224",72.68,3
"44225",118.18,3
"44226",314.45,1
"44227",353.88,1
"44228",90.55,3
"44229",53.64,3
"44230",44.69,3
"44231",63.59,3
"44232",213.5,1
"44233",138.17,3
"44234",340,1
"44235",118.14,3
"44236",90.86,3
"44237",161.82,3
"44238",125.37,3
"44239",63.59,3
"44240",211.92,1
"44241",79.96,3
"44242",320.88,1
"44243",70.41,3
"44244",54.54,3
"44245",72.68,3
"44246",58.95,3
"44247",72.67,3
"44248",72.73,3
"44249",0,3
"44250",281.79,1
"44251",106.32,3
"44252",193.11,1
"44253",127.19,3
"44254",439.84,1
"44255",57.27,3
"44256",114.51,3
"44257",23.5,3
"44258",63.59,3
"44259",118.47,3
"44260",148.18,3
"44261",89.03,3
"44262",262.65,1
"44263",44.69,3
"44264",109,3
"44265",44.54,3
"44266",81.77,3
"44267",81.82,3
"44268",194.73,1
"44269",72.69,3
"44270",99.91,3
"44271",197.68,1
"44272",21.05,3
"44273",134.46,3
"44274",297.47,1
"44275",105.42,3
"44276",44.69,3
"44277",208.18,1
"44278",171.86,3
"44279",54.5,3
"44280",109,3
"44281",69.99,3
"44282",127.22,3
"44283",136.32,3
"44284",47.24,3
"44285",199.06,1
"44286",64.73,3
"44287",49.93,3
"44288",44.73,3
"44289",90.89,3
"44290",94.51,3
"44291",123.6,3
"44292",61.95,3
"44293",81.77,3
"44294",72.68,3
"44295",112.6,3
"44296",90.91,3
"44297",63.64,3
"44298",72.69,3
"44299",80.36,3
"44300",63.59,3
"44301",159.96,3
"44302",106.8,3
"44303",90.91,3
"44304",158.52,3
"44305",71.82,3
"44306",72.68,3
"44307",213.95,1
"44308",109.05,3
"44309",140.75,3
"44310",71.96,3
"44311",172.75,3
"44312",49.93,3
"44313",72.68,3
"44314",836.31,2
"44315",58.15,3
"44316",53.6,3
"44317",77.23,3
"44318",0,3
"44319",313.64,1
"44320",190.85,1
"44321",235.36,1
"44322",118.14,3
"44323",81.77,3
"44324",81.77,3
"44325",78.91,3
"44326",54.5,3
"44327",120.43,3
"44328",61.78,3
"44329",53.14,3
"44330",58.04,3
"44331",68.16,3
"44332",68.1,3
"44333",131.37,3
"44334",0,3
"44335",190.74,1
"44336",135.45,3
"44337",87.68,3
"44338",54.49,3
"44339",26.54,3
"44340",54.5,3
"44341",136.34,3
"44342",145.41,3
"44343",40.14,3
"44344",185.3,1
"44345",98.14,3
"44346",162.72,3
"44347",147.23,3
"44348",72.69,3
"44349",63.59,3
"44350",145.37,3
"44351",118.14,3
"44352",90.9,3
"44353",89.04,3
"44354",253.19,1
"44355",54.05,3
"44356",213.62,1
"44357",136.32,3
"44358",61.36,3
"44359",65.42,3
"44360",72.68,3
"44361",21.75,3
"44362",63.63,3
"44363",97.19,3
"44364",359.26,1
"44365",50,3
"44366",65.91,3
"44367",97.18,3
"44368",63.64,3
"44369",58.15,3
"44370",68.18,3
"44371",154.46,3
"44372",95.45,3
"44373",35.6,3
"44374",163.59,3
"44375",477.13,1
"44376",108.37,3
"44377",81.59,3
"44378",314.98,1
"44379",30.9,3
"44380",109.05,3
"44381",109.05,3
"44382",77.25,3
"44383",245.45,1
"44384",26.51,3
"44385",128.55,3
"44386",35.6,3
"44387",63.59,3
"44388",26.33,3
"44389",90.86,3
"44390",93.12,3
"44391",49.01,3
"44392",44.64,3
"44393",54.5,3
"44394",109.03,3
"44395",89.01,3
"44396",145.45,3
"44397",249.95,1
"44398",72.68,3
"44399",54.55,3
"44400",299.99,1
"44401",579.05,2
"44402",81.73,3
"44403",93.78,3
"44404",40.17,3
"44405",77.18,3
"44406",67.7,3
"44407",109.05,3
"44408",35.43,3
"44409",44.51,3
"44410",163.55,3
"44411",338.36,1
"44412",281.63,1
"44413",54.5,3
"44414",207.91,1
"44415",44.69,3
"44416",207.85,1
"44417",152.63,3
"44418",72.59,3
"44419",70.91,3
"44420",44.51,3
"44421",76.46,3
"44422",90.86,3
"44423",120.72,3
"44424",119.75,3
"44425",140.82,3
"44426",109.05,3
"44427",50,3
"44428",180,1
"44429",57.23,3
"44430",44.51,3
"44431",81.81,3
"44432",158.59,3
"44433",181.73,1
"44434",138.56,3
"44435",102.09,3
"44436",77.23,3
"44437",144.91,3
"44438",207.27,1
"44439",113.62,3
"44440",54.5,3
"44441",90,3
"44442",80.87,3
"44443",113.64,3
"44444",105.92,3
"44445",118.14,3
"44446",158.96,3
"44447",199.95,1
"44448",89.96,3
"44449",1.84,3
"44450",127.13,3
"44451",168.29,3
"44452",281.78,1
"44453",72.68,3
"44454",54.5,3
"44455",105.55,3
"44456",50.88,3
"44457",187.7,1
"44458",44.51,3
"44459",90.86,3
"44460",149.87,3
"44461",21.99,3
"44462",59.05,3
"44463",99.95,3
"44464",193.56,1
"44465",81.73,3
"44466",144.4,3
"44467",59.03,3
"44468",272.64,1
"44469",188.06,1
"44470",168.05,3
"44471",47.7,3
"44472",26.53,3
"44473",218.04,1
"44474",144.86,3
"44475",135.45,3
"44476",26.53,3
"44477",81.72,3
"44478",21.37,3
"44479",244.54,1
"44480",136.36,3
"44481",255.38,1
"44482",165.33,3
"44483",76.58,3
"44484",59.05,3
"44485",45.45,3
"44486",171.73,3
"44487",50.88,3
"44488",118.09,3
"44489",81.77,3
"44490",101.78,3
"44491",49.96,3
"44492",144.05,3
"44493",177.21,1
"44494",81.77,3
"44495",77.25,3
"44496",90.87,3
"44497",272.27,1
"44498",104.53,3
"44499",1107.83,2
"44500",172.63,3
"44501",143.55,3
"44502",180,1
"44503",71.5,3
"44504",203.64,1
"44505",71.82,3
"44506",63.59,3
"44507",95,3
"44508",151.22,3
"44509",31.05,3
"44510",35.6,3
"44511",54.5,3
"44512",95.32,3
"44513",110.91,3
"44514",288.17,1
"44515",118.19,3
"44516",94.96,3
"44517",99.95,3
"44518",118.14,3
"44519",49.95,3
"44520",63.59,3
"44521",31.05,3
"44522",279.95,1
"44523",59.07,3
"44524",54.5,3
"44525",100,3
"44526",44.69,3
"44527",45.45,3
"44528",72.68,3
"44529",45.45,3
"44530",45.45,3
"44531",199.08,1
"44532",98.18,3
"44533",217.6,1
"44534",68.13,3
"44535",21.09,3
"44536",90.91,3
"44537",94.18,3
"44538",110.84,3
"44539",54.5,3
"44540",154.5,3
"44541",0,3
"44542",439.24,1
"44543",89.73,3
"44544",40.86,3
"44545",138.32,3
"44546",535.91,2
"44547",165.36,3
"44548",163.55,3
"44549",122.73,3
"44550",31.79,3
"44551",44.23,3
"44552",17.46,3
"44553",180.14,1
"44554",148.29,3
"44555",19.28,3
"44556",98.15,3
"44557",60,3
"44558",149.46,3
"44559",79.98,3
"44560",144.37,3
"44561",90.77,3
"44562",145.36,3
"44563",17.42,3
"44564",119,3
"44565",107.87,3
"44566",31.1,3
"44567",98.09,3
"44568",46.35,3
"44569",200,1
"44570",24.89,3
"44571",135.45,3
"44572",405.14,1
"44573",100,3
"44574",87.24,3
"44575",39.99,3
"44576",163.54,3
"44577",0,3
"44578",99.95,3
"44579",172.68,3
"44580",118.14,3
"44581",108.99,3
"44582",34.99,3
"44583",171.82,3
"44584",118.18,3
"44585",113.64,3
"44586",72.68,3
"44587",72.69,3
"44588",118.17,3
"44589",1032.14,2
"44590",569.32,2
"44591",62.87,3
"44592",153.64,3
"44593",53.32,3
"44594",59.09,3
"44595",118.18,3
"44596",98.18,3
"44597",68.14,3
"44598",254.55,1
"44599",72.73,3
"44600",26.54,3
"44601",130.9,3
"44602",99.95,3
"44603",338.16,1
"44604",216.68,1
"44605",115.82,3
"44606",44.1,3
"44607",51.82,3
"44608",49.95,3
"44609",198.18,1
"44610",122.73,3
"44611",227.13,1
"44612",59.09,3
"44613",90,3
"44614",188.81,1
"44615",146.65,3
"44616",88.36,3
"44617",104.5,3
"44618",179.87,1
"44619",72.68,3
"44620",81.77,3
"44621",145.4,3
"44622",62.55,3
"44623",195.35,1
"44624",39.16,3
"44625",86.32,3
"44626",54.5,3
"44627",24.1,3
"44628",54.5,3
"44629",54.5,3
"44630",72.68,3
"44631",59.09,3
"44632",152.68,3
"44633",81.77,3
"44634",47.73,3
"44635",55.74,3
"44636",67.73,3
"44637",49.95,3
"44638",136.35,3
"44639",127.27,3
"44640",163.59,3
"44641",31.08,3
"44642",90.86,3
"44643",163.59,3
"44644",59.07,3
"44645",209.05,1
"44646",58.17,3
"44647",35.6,3
"44648",63.59,3
"44649",211.62,1
"44650",136.23,3
"44651",63.59,3
"44652",54.5,3
"44653",17.42,3
"44654",73.59,3
"44655",49.95,3
"44656",0,3
"44657",163.54,3
"44658",100.77,3
"44659",109.05,3
"44660",90.86,3
"44661",107.23,3
"44662",142.57,3
"44663",115.14,3
"44664",213.5,1
"44665",223.36,1
"44666",125.46,3
"44667",89.09,3
"44668",79.08,3
"44669",115.45,3
"44670",138.18,3
"44671",149.98,3
"44672",234.27,1
"44673",54.55,3
"44674",124.91,3
"44675",317.27,1
"44676",90.91,3
"44677",90.9,3
"44678",44.73,3
"44679",90.91,3
"44680",40.17,3
"44681",116.81,3
"44682",60.91,3
"44683",35.55,3
"44684",72.68,3
"44685",99.03,3
"44686",159.87,3
"44687",54.5,3
"44688",99.91,3
"44689",153.64,3
"44690",90.86,3
"44691",276.3,1
"44692",90,3
"44693",72.66,3
"44694",117.27,3
"44695",200,1
"44696",0,3
"44697",0,3
"44698",163.59,3
"44699",163.5,3
"44700",81.81,3
"44701",490,1
"44702",109.08,3
"44703",45.45,3
"44704",339.94,1
